DEPT_MAIL_BOX,DEPT_NAME,DEPT_NUM,DEPT_PHONE,EMP_COMM,EMP_EMAIL,EMP_FNAME,EMP_HIREDATE,EMP_LNAME,EMP_NUM,EMP_PHONE,EMP_TITLE,SAL_AMOUNT,SAL_END,SAL_FROM,EMP_NUM
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,73890,41335,40970,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,70370,40969,40604,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,68320,40604,40240,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,66330,40239,39876,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,63170,39875,39510,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,58490,39509,39144,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,56790,39144,38780,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,54090,38779,38416,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,51510,38415,38050,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,47690,38049,37684,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,45420,37684,37320,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,42060,37319,36956,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,40830,36955,36590,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,39640,36589,36224,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,36700,36224,35860,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,34950,35859,35496,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,33930,35495,35130,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,32940,35129,34764,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,30500,34764,34400,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,29050,34399,34036,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,26900,34035,33670,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,26120,33669,33304,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,24880,33304,32940,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,23040,32939,32576,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,21940,32575,32210,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,20900,32209,31844,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,19900,31844,31480,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,19320,31479,31116,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,17890,31115,30750,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,17370,30749,30384,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,16540,30384,30020,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,16060,30019,29656,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,15590,29655,29290,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,14170,29289,28924,83746
222,PURCHASING,300,555-4873,0,L.AVERY75@LGCOMPANY.COM,LAUREN,28560,AVERY,83910,550-2270,SENIOR ASSOCIATE,13500,28924,28560,83746
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,45120,  ,41663,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,43810,41662,41297,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,41720,41296,40931,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,39730,40931,40567,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,37840,40566,40203,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,35040,40202,39837,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,34020,39836,39471,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,33030,39471,39107,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,31460,39106,38743,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,29960,38742,38377,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,29090,38376,38011,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,28240,38011,37647,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,27420,37646,37283,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,26620,37282,36917,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,25350,36916,36551,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,24610,36551,36187,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,23440,36186,35823,83759
789,WAREHOUSE,400,555-1003,0,R.DUKE94@LGCOMPANY.COM,REYNA,35457,DUKE,83914,449-8300,RECEIVING SPECIALIST,21700,35822,35457,83759
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,35440,41429,41064,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,33750,41063,40698,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,32140,40698,40334,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,31200,40333,39970,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,29710,39969,39604,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,28840,39603,39238,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,26700,39238,38874,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,25430,38873,38510,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,24220,38509,38144,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,23070,38143,37778,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,22400,37778,37414,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,21750,37413,37050,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,20710,37049,36684,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,20110,36683,36318,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,19150,36318,35954,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,18590,35953,35590,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,18050,35589,35224,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,17520,35223,34858,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,16220,34858,34494,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,15750,34493,34130,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,15000,34129,33764,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,13640,33763,33398,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,13240,33398,33034,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,12850,33033,32670,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,12240,32669,32304,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,11880,32303,31938,84042
848,MARKETING,280,555-8500,0,P.NADEAU84@LGCOMPANY.COM,PALMER,31938,NADEAU,83917,660-4755,ASSOCIATE,36500,  ,41430,84042
348,DISTRIBUTION,500,555-3624,0,G.DOTY3@LGCOMPANY.COM,GERALD,38984,DOTY,83923,798-1127,FREIGHT STOCKER,42500,  ,41540,84052
348,DISTRIBUTION,500,555-3624,0,G.DOTY3@LGCOMPANY.COM,GERALD,38984,DOTY,83923,798-1127,FREIGHT STOCKER,41260,41539,41174,84052
348,DISTRIBUTION,500,555-3624,0,G.DOTY3@LGCOMPANY.COM,GERALD,38984,DOTY,83923,798-1127,FREIGHT STOCKER,40060,41173,40808,84052
348,DISTRIBUTION,500,555-3624,0,G.DOTY3@LGCOMPANY.COM,GERALD,38984,DOTY,83923,798-1127,FREIGHT STOCKER,38890,40808,40444,84052
348,DISTRIBUTION,500,555-3624,0,G.DOTY3@LGCOMPANY.COM,GERALD,38984,DOTY,83923,798-1127,FREIGHT STOCKER,36010,40443,40080,84052
348,DISTRIBUTION,500,555-3624,0,G.DOTY3@LGCOMPANY.COM,GERALD,38984,DOTY,83923,798-1127,FREIGHT STOCKER,34960,40079,39714,84052
348,DISTRIBUTION,500,555-3624,0,G.DOTY3@LGCOMPANY.COM,GERALD,38984,DOTY,83923,798-1127,FREIGHT STOCKER,33940,39713,39348,84052
348,DISTRIBUTION,500,555-3624,0,G.DOTY3@LGCOMPANY.COM,GERALD,38984,DOTY,83923,798-1127,FREIGHT STOCKER,32950,39348,38984,84052
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,60830,41460,41095,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,57930,41094,40729,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,55170,40729,40365,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,53560,40364,40001,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,48690,40000,39635,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,47270,39634,39269,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,45890,39269,38905,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,43700,38904,38541,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,41620,38540,38175,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,37840,38174,37809,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,34400,37809,37445,83683
842,TRUCKING,550,555-0057,0,J.JIMENE99@LGCOMPANY.COM,JAE,37445,JIMENEZ,83926,583-5994,DRIVER,65700,  ,41461,83683
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,44000,  ,41425,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,42720,41424,41059,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,41480,41058,40693,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,40270,40693,40329,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,39100,40328,39965,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,37960,39964,39599,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,36150,39598,39233,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,35100,39233,38869,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,34080,38868,38505,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,31560,38504,38139,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,30640,38138,37773,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,29180,37773,37409,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,28330,37408,37045,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,27500,37044,36679,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,26700,36678,36313,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,24270,36313,35949,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,23560,35948,35585,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,22440,35584,35219,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,21790,35218,34853,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,19810,34853,34489,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,18870,34488,34125,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,18320,34124,33759,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,17450,33758,33393,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,16620,33393,33029,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,15830,33028,32665,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,14660,32664,32299,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,14230,32298,31933,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,13820,31933,31569,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,12800,31568,31205,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,12430,31204,30839,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,12070,30838,30473,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,11720,30473,30109,84052
348,DISTRIBUTION,500,555-3624,0,R.SALTER78@LGCOMPANY.COM,RETA,29745,SALTER,83929,860-7260,FREIGHT STOCKER,11160,30108,29745,84052
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,117000,  ,41577,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,108330,41576,41211,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,103170,41210,40845,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,100170,40845,40481,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,92750,40480,40117,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,85880,40116,39751,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,81790,39750,39385,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,79410,39385,39021,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,77100,39020,38657,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,74850,38656,38291,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,71290,38290,37925,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,67900,37925,37561,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,64670,37560,37197,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,61590,37196,36831,83509
475,SALES,200,555-2824,0.04,B.BRADFO96@LGCOMPANY.COM,BRADFORD,36465,BRAY,83936,441-9836,SALES MANAGER,57030,36830,36465,83509
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,40320,  ,41344,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,39150,41343,40978,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,38010,40977,40612,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,36200,40612,40248,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,35150,40247,39884,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,33480,39883,39518,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,32500,39517,39152,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,30950,39152,38788,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,29480,38787,38424,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,28620,38423,38058,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,27260,38057,37692,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,25960,37692,37328,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,25200,37327,36964,84001
100,CUSTOMER SERVICE,250,555-5555,0,T.OBRIEN88@LGCOMPANY.COM,TRACIE,33312,OBRIEN,83941,840-3640,SENIOR ASSOCIATE,24000,36963,36598,84001
